mean,std,var,rms,skewness,kurtosis,ptp,min,max,median,iqr,mad,zero_crossing_rate,n_peaks,rr_mean,rr_std,rr_cv,peak_amp_mean,dominant_freq,spectral_centroid,spectral_energy,band_power_0_5,band_power_5_15,band_power_15_40,d1_energy,d2_energy,label
-0.35184861111111115,0.1722593913687659,0.029673297914737655,0.39175342124294915,4.812564387710424,28.150998505018222,1.62,-0.645,0.975,-0.375,0.09999999999999998,0.08289719753086418,0.04472222222222222,13,0.7699074074074074,0.10661525413497883,0.1384780210051439,1.3715384615384614,6.328125,14.14841328454985,5.6848209449473494e-05,0.16323734739690393,0.4302440973676803,0.3914473084488341,0.0024805779383161985,0.0007430933852140077,N
-0.3338013888888889,0.1723138713970781,0.02969207027584877,0.3756533475160311,4.860507827586648,28.284530055356296,1.655,-0.675,0.98,-0.36,0.09500000000000003,0.0820018024691358,0.051666666666666666,13,0.7993055555555556,0.023709625634678946,0.02966278098517609,1.468076923076923,6.328125,14.451022369498315,3.824204389044399e-05,0.17099848636187565,0.406279774419059,0.4047613361950714,0.0027298485690469576,0.0008264313507504169,N
-0.35433611111111113,0.17211108598289035,0.029622225918209878,0.39392423834483137,4.77401151967889,27.60907502023921,1.6400000000000001,-0.675,0.965,-0.38,0.09499999999999997,0.0836877561728395,0.051111111111111114,13,0.7722222222222221,0.1024582118972666,0.1326796988597697,1.3423076923076922,6.328125,13.778743967945113,4.7966865600270085e-05,0.17832298624382056,0.4329556133424434,0.3744586242408768,0.0023597596554598495,0.000719774874930517,N
-0.32160694444444443,0.16971837688292535,0.02880432745177469,0.36364179375680494,4.709370799383569,27.20385983566043,1.625,-0.65,0.975,-0.345,0.09125000000000005,0.08283209336419753,0.045,13,0.7944444444444446,0.01662804166302589,0.020930402093319297,1.4361538461538461,6.328125,14.468347459636405,2.9019304380695322e-05,0.18579025633805413,0.39145943411823225,0.40347138608850364,0.0026449222006112807,0.0008334560867148417,N
-0.28723055555555554,0.17005904909021788,0.028920080177469134,0.3337985503596776,4.799465540725901,27.591640406557786,1.54,-0.565,0.975,-0.315,0.08999999999999997,0.08201193827160495,0.044444444444444446,13,0.7715277777777779,0.05280366080727931,0.06844038844507848,1.3346153846153848,6.328125,13.792292100577717,5.462458488470045e-05,0.18169856757272623,0.42433151909109257,0.3793632360999376,0.002300854404001111,0.0006978043357420789,N
-0.3053430555555556,0.1729581687756295,0.02991452814621914,0.35092578948008685,4.649855880052624,25.623638283717714,1.56,-0.595,0.965,-0.33,0.09000000000000002,0.08329476543209877,0.05,15,0.6924603174603174,0.18691613553504688,0.2699304650706694,1.2323333333333333,6.328125,13.465442212753711,3.858129414250753e-05,0.18518609053557544,0.44351942137312317,0.3574514855334392,0.0023808488469019167,0.0007199485825458588,N
-0.3119763888888889,0.16953143185545233,0.028740906386959877,0.35506361910383205,4.630573702442848,26.67742182056667,1.67,-0.655,1.015,-0.335,0.10500000000000004,0.08428350385802467,0.05333333333333334,14,0.7168803418803419,0.1707632631589928,0.23820330002506296,1.2167857142857144,6.328125,13.802111554724375,4.911566221628676e-05,0.17495751667692658,0.43221143144776625,0.37848366017377,0.0022133856626840786,0.0006691286826014452,N
-0.3007472222222222,0.16450889875645552,0.02706317777006173,0.3428003346620952,5.041853547622373,30.51231281664986,1.64,-0.605,1.035,-0.32,0.08499999999999996,0.07636213888888889,0.05527777777777778,13,0.7525462962962962,0.16049314087578812,0.21326680054857114,1.3442307692307691,6.328125,14.473334694202327,3.7108693861975124e-05,0.16485527801125432,0.4123785432505126,0.4062443657123992,0.0024284384551264237,0.0007316078376876043,N
-0.35081111111111113,0.17870213543737115,0.03193445320987654,0.3937040625760533,4.585519157556651,25.67537433263789,1.62,-0.655,0.965,-0.375,0.10499999999999998,0.08850322839506172,0.042777777777777776,15,0.6880952380952381,0.19383813797583288,0.2817024842555357,1.2816666666666665,6.328125,13.898918782562268,3.5837872346292745e-05,0.19531315685730535,0.4060561838502747,0.381629350057576,0.002731599055293137,0.0008228182323513062,N
-0.39205833333333334,0.17420334362622195,0.030346804930555558,0.4290181134482164,4.793756998974793,27.989299553047445,1.62,-0.695,0.925,-0.415,0.09500000000000003,0.08407952777777779,0.04972222222222222,14,0.6946581196581196,0.19358620588831865,0.27867838928247657,1.275,6.328125,13.905469361354264,4.776709909363889e-05,0.17730725989375637,0.42192164707068447,0.38718846910399524,0.0024905946096137814,0.0007282031684269038,N
-0.33864999999999995,0.1648665192410717,0.027180969166666666,0.3766494280716044,4.768804012051615,28.421615556529332,1.58,-0.665,0.915,-0.355,0.09500000000000003,0.07973633333333333,0.058888888888888886,14,0.7215811965811967,0.1833920970512808,0.25415309866745456,1.2435714285714285,6.328125,14.549031192142852,3.674361617260037e-05,0.16087958697946683,0.41206765874340306,0.41005666864058515,0.0023964504028896913,0.0007357837687604226,N
-0.3234930555555555,0.1803050654264637,0.03250991661844136,0.3703480438872482,4.706960953613026,26.759373463841676,1.795,-0.655,1.14,-0.355,0.10000000000000003,0.08879597608024693,0.03944444444444444,15,0.6964285714285714,0.1865915044120993,0.26792626274557846,1.2809999999999997,6.328125,13.960955717132695,4.216847960072238e-05,0.18197620964239317,0.4142303018535611,0.3886917124791312,0.002650034731869964,0.0007570942190105615,N
-0.2579458333333333,0.1690861749699609,0.028590134565972227,0.3084253353730851,4.840571481029978,28.498529283074003,1.65,-0.555,1.095,-0.28,0.095,0.08158043055555557,0.04722222222222222,15,0.6444444444444446,0.23286517660695957,0.36134251542459234,1.1863333333333332,6.328125,13.990701156050772,3.854903890462477e-05,0.1771207819243861,0.4213252230470331,0.3863406355271631,0.002389372047791053,0.000715209838799333,N
-0.26381666666666664,0.17566821552131862,0.030859321944444445,0.31695197673394554,4.511080962172216,26.162844320865716,1.84,-0.595,1.245,-0.29,0.11000000000000001,0.09040333333333334,0.04138888888888889,14,0.6893162393162394,0.19312386159825198,0.28016728836944177,1.246071428571429,6.328125,13.85539606160469,5.114901539311791e-05,0.17520044269958035,0.4327346375998573,0.37692516656407976,0.0023376424006668517,0.0006895566981656475,N
-0.321975,0.17191172456137674,0.029553641041666665,0.3649952625263329,4.749618806270192,27.871995606580743,1.6600000000000001,-0.64,1.02,-0.34,0.09500000000000003,0.0843128888888889,0.0636111111111111,14,0.6818376068376069,0.20180399418992162,0.29597075926318805,1.274642857142857,4.921875,14.008312550700241,4.277518550553976e-05,0.17707315997747905,0.42825981433051835,0.3786943368964594,0.002423270352875799,0.000733469983324069,N
-0.3004305555555556,0.18027019276544684,0.03249734239969136,0.35036532521228625,4.725814614044606,27.240849285247037,1.795,-0.59,1.205,-0.33,0.10499999999999998,0.08917709104938272,0.04611111111111111,12,0.8095959595959595,0.02508022023825279,0.030978687505764522,1.4191666666666667,6.328125,12.298995774304661,6.64714047861263e-05,0.22287270490450556,0.46017999249381225,0.3060180734097998,0.002204140038899694,0.0006315175097276265,N
-0.3069944444444444,0.17968207253746277,0.03228564719135803,0.35571229401176324,4.764259988151337,27.34808581777993,1.6349999999999998,-0.59,1.045,-0.335,0.09499999999999997,0.08756213888888889,0.042777777777777776,14,0.7433760683760683,0.1512316420916189,0.2034389436587458,1.3942857142857146,6.328125,13.929850300812584,3.825832461106587e-05,0.19293117235202284,0.40070910514565133,0.39157351092015813,0.002796019727702139,0.0008109644246803778,N
-0.26134166666666664,0.17710273991700723,0.03136538048611111,0.31569739818728665,4.848567489852029,28.773899983799346,1.875,-0.575,1.3,-0.285,0.10000000000000003,0.08593531481481483,0.049444444444444444,15,0.6329365079365079,0.2077978757544273,0.32830761561201055,1.2096666666666667,6.328125,13.646746894970097,6.198549578908036e-05,0.18417898227445967,0.432053932441529,0.36965590652890573,0.0025138232842456237,0.0007487493051695387,N
-0.28249861111111113,0.16882346137069368,0.028501361109182097,0.32910002489955675,4.392640507602297,24.79476557088036,1.595,-0.62,0.975,-0.305,0.09999999999999998,0.08667809182098765,0.04055555555555555,13,0.7701388888888889,0.018844071286050267,0.02446840635880287,1.4257692307692307,4.921875,14.980570304132625,3.51247476174362e-05,0.15521515714952253,0.3999005409916226,0.426522680338221,0.002595762711864406,0.0007912381878821567,N
-0.3279486111111111,0.1626012722830636,0.026439173748070987,0.3660457147376237,4.074581582965023,23.236980389322508,1.615,-0.725,0.89,-0.345,0.11500000000000005,0.08750916975308641,0.04638888888888889,13,0.7541666666666668,0.1517621968847716,0.20123164227815016,1.2803846153846157,5.625,14.708271587929682,3.3550280861195326e-05,0.14233241365858285,0.4276465678070408,0.41366424845407257,0.002193095304251181,0.0006770428015564202,N
-0.3064,0.16361195962805816,0.026768873333333332,0.3473468487453619,4.329068919161713,24.093502245386016,1.51,-0.645,0.865,-0.33,0.09999999999999998,0.08468155555555557,0.03972222222222222,15,0.6875,0.1777615009909848,0.2585621832596143,1.2133333333333334,4.921875,14.63720185914551,2.6690327861403977e-05,0.17470073726980848,0.3956040632609582,0.41197775167629547,0.0024373437065851626,0.0007532170650361311,N
-0.31582777777777776,0.19520202015563135,0.038103828672839506,0.371282929703062,4.23208260101167,22.170196855992977,1.79,-0.635,1.155,-0.345,0.125,0.10258315740740741,0.04555555555555556,14,0.7121794871794871,0.01792071482586476,0.025163199935507675,1.4660714285714285,5.625,13.20650364771527,8.851602868023996e-05,0.2099670046778241,0.428448966757081,0.3450032752703072,0.0029740066685190326,0.0008804891606448027,N
-0.31354305555555556,0.1769081944323955,0.03129650925733025,0.36000799566738023,3.975681846309525,21.316821734222422,1.595,-0.635,0.96,-0.335,0.13,0.09790370524691358,0.0425,14,0.6923076923076923,0.14325676185566813,0.20692643379152065,1.2982142857142855,1.40625,14.454005003928561,5.911396670737163e-05,0.16792871575130322,0.40530212580553165,0.4109963003508838,0.002502729924979161,0.0007470747637576431,N
-0.2740138888888889,0.16537356642996315,0.02734841647376543,0.32005003949035493,4.437715999416336,24.71303276527659,1.53,-0.555,0.975,-0.295,0.10999999999999999,0.08593537037037036,0.050555555555555555,13,0.7877314814814816,0.022408316097277378,0.028446642826987438,1.3557692307692308,1.40625,14.009644871245074,2.718415851699205e-05,0.20225627712206337,0.39273947037295626,0.3881365356467834,0.0023706307307585443,0.0007299610894941635,N
-0.29563055555555556,0.18316023543372018,0.033547671844135804,0.3477716164700941,3.168440392395527,14.707310037578598,1.6,-0.64,0.96,-0.33,0.14500000000000002,0.11338930709876544,0.04111111111111111,17,0.6144097222222222,0.15776340759456473,0.25677231640143905,1.0811764705882352,0.703125,14.032311867968323,6.33597213424177e-05,0.18727937857521032,0.39873969359222367,0.3977656859190189,0.002364420672409003,0.0007319830461367427,N
-0.29987777777777774,0.17517074703638147,0.03068479061728395,0.3472916241751624,4.175697060347376,22.44122826852047,1.565,-0.605,0.96,-0.33,0.11499999999999999,0.09343916049382717,0.03611111111111111,15,0.7023809523809524,0.13439908531884698,0.19134785028446008,1.3183333333333336,1.40625,14.051820510990414,3.605417106874471e-05,0.20055107368016523,0.38787184449618295,0.39573273675159626,0.002752493748263407,0.0008210394663702057,N
-0.29260416666666667,0.18407540041568413,0.03388375303819444,0.3456890964275398,4.260405190249626,22.940361039036272,1.6099999999999999,-0.585,1.025,-0.32,0.125,0.09747557870370371,0.035,15,0.6527777777777778,0.17994401931762952,0.27565892320998564,1.2846666666666668,1.40625,13.44439725505744,5.8818775592199336e-05,0.2028864336407215,0.42156151598006153,0.36041965778294366,0.002755793275909975,0.0008351584213451918,N
-0.3332375,0.17433818662579986,0.03039380331597222,0.37608647239992854,4.448922186968167,24.881481461874493,1.62,-0.64,0.98,-0.36,0.10125,0.08888208333333333,0.04777777777777778,14,0.7126068376068376,0.13179136592275173,0.18494260645231728,1.3407142857142857,1.40625,14.17224815089065,5.0335691660803506e-05,0.18411978940274232,0.4032134873724471,0.39622892193196735,0.0027347110308419,0.0008337409672040022,N
-0.29441527777777776,0.18987718556983837,0.036053345599922834,0.3503337000473818,4.105878734495746,22.032952983341147,1.7200000000000002,-0.63,1.09,-0.32,0.13,0.10211932098765433,0.03666666666666667,17,0.5598958333333333,0.19593665701671498,0.3499519827647375,1.1808823529411767,5.625,14.094540951652156,6.903118780265538e-05,0.174301517904223,0.4226754090177955,0.38560324010209585,0.0028957766046123923,0.0008867843246247915,N
-0.34578055555555554,0.20018141538703843,0.04007259906635803,0.3995457316336475,4.066466343807525,21.012661577537145,1.6749999999999998,-0.65,1.025,-0.375,0.125,0.10609926851851852,0.03777777777777778,18,0.5700980392156862,0.17660594542609404,0.3097817099477488,1.2133333333333334,5.625,13.984013275934176,9.101561226160155e-05,0.17449608270821154,0.43045080413865267,0.37532545426069935,0.0033419005279244234,0.0010483740967204003,N
-0.3461444444444444,0.1946570951477444,0.03789138469135802,0.397123861170682,3.9527739920496088,20.48702730579292,1.685,-0.675,1.01,-0.37,0.135,0.10586722222222221,0.0425,18,0.5658496732026145,0.18528561610910396,0.3274467140016506,1.1752777777777776,1.40625,13.666045119923012,5.1340216500698865e-05,0.22190873844870254,0.38186613768397426,0.3791673801031562,0.0031764587385384826,0.0009574763757643135,N
-0.32411527777777777,0.17229368270462744,0.02968511309992284,0.3670637906262192,4.232493327681824,22.972673226072185,1.565,-0.635,0.93,-0.35,0.12000000000000005,0.09257476620370371,0.04555555555555556,13,0.7680555555555556,0.03198467675817755,0.041643702108296266,1.3946153846153848,1.40625,14.297431585654522,4.588354192961347e-05,0.1856483917470459,0.39783587979311424,0.3983617602905307,0.002545068074465129,0.000771796831573096,N
-0.3236208333333333,0.17010917853404553,0.028937132621527778,0.36560576635070857,4.480617897139416,25.65379598046427,1.62,-0.645,0.975,-0.34,0.10625000000000001,0.08683680324074075,0.05388888888888889,13,0.7636574074074075,0.05137585336836601,0.06727604927291335,1.3299999999999998,6.328125,14.04925249425947,4.8703829382843976e-05,0.17982141483713884,0.41292840125162317,0.3928173152335439,0.002351917199222006,0.0007032031684269038,N
-0.2900777777777778,0.198080110212329,0.0392357300617284,0.3512560991957609,4.392154643326075,22.8311707055751,1.6400000000000001,-0.58,1.06,-0.32,0.10499999999999998,0.09707829629629629,0.051666666666666666,14,0.7476495726495725,0.017393214893135663,0.023263859874214036,1.5235714285714288,5.625,12.810856931230397,5.4716209590748514e-05,0.21214533261053448,0.4373147539845307,0.3381139877525344,0.0030484579049736035,0.000862242912729294,N
-0.3070222222222222,0.18752490813979752,0.0351655911728395,0.35976135994727265,4.498163478418982,24.948464011768134,1.8050000000000002,-0.63,1.175,-0.335,0.10999999999999999,0.09437527160493828,0.04805555555555555,16,0.6096296296296296,0.19092278260156312,0.31317831896975723,1.2253125,1.40625,13.5448465249535,6.925085847151668e-05,0.19311724440259798,0.42349390183804286,0.36893924910989645,0.002811829674909697,0.000801000555864369,N
-0.28358888888888883,0.1824221535306648,0.033277842098765435,0.33719504741321454,4.275474092558627,24.319431895193443,1.76,-0.635,1.125,-0.31,0.13,0.09826812962962962,0.0375,14,0.6895299145299145,0.1849711671473993,0.2682569142391784,1.3042857142857145,6.328125,14.01665220751371,6.17225454142198e-05,0.17869826422805807,0.421558988874568,0.384131209549264,0.002646193387051959,0.0008006114508060033,N
-0.2991152777777778,0.17513772926195528,0.03067322421103395,0.3466167532176007,4.468095216891856,25.37904397642185,1.635,-0.625,1.01,-0.32,0.11499999999999999,0.08920654320987653,0.055,14,0.7408119658119658,0.14754795691880118,0.1991705908220333,1.266785714285714,6.328125,13.905363677507218,4.395451105256429e-05,0.184679055255633,0.41638196369566516,0.38435120797854416,0.002486287857738261,0.0007302876598110062,N
-0.3043041666666667,0.1718499684297485,0.029532411649305555,0.34947594695486556,4.383941778973431,24.611862359356937,1.6099999999999999,-0.67,0.94,-0.325,0.10499999999999998,0.08763080324074073,0.0475,14,0.7393162393162395,0.1539594786796706,0.20824576884995905,1.3360714285714284,6.328125,14.730913195589576,3.235339357563575e-05,0.17443899413853028,0.38616094335901596,0.42060313029162605,0.002683648235621006,0.0008166133963312953,N
-0.32793472222222225,0.19342707473053436,0.03741403323881173,0.38072984553063055,3.9708858973341847,21.183019539642874,1.7650000000000001,-0.675,1.09,-0.35,0.12999999999999995,0.10411100077160493,0.04027777777777778,15,0.6696428571428571,0.1806058058453943,0.2697046700624555,1.3203333333333338,6.328125,13.454282537320825,6.633223528347815e-05,0.20660925533331895,0.4123099852763277,0.3661542218099025,0.0028281536537927204,0.0008328724291272929,N
-0.3297625,0.2013115826671983,0.04052635331597222,0.3863543188864624,4.2575204488514125,22.54506133632627,1.785,-0.645,1.14,-0.355,0.125,0.10389371527777778,0.049444444444444444,15,0.6587301587301588,0.17483570374960183,0.26541323701746783,1.3596666666666666,1.40625,13.090355116972487,7.260971989036364e-05,0.21893401872400636,0.4206765288917548,0.34575839499410543,0.0030184148374548486,0.0008854155086158976,N
-0.33817222222222215,0.1884316286424323,0.03550647867283951,0.3871265045893339,4.385546191750998,23.917892355535432,1.7000000000000002,-0.63,1.07,-0.365,0.12,0.09813349691358027,0.03666666666666667,13,0.775925925925926,0.028015954204457905,0.03610648035896722,1.495,1.40625,13.765565537929874,6.187431366960794e-05,0.1995228761950878,0.4108133624644704,0.3726565883906009,0.0029229021950541814,0.0008843246247915509,N
-0.33005138888888885,0.1759843076124936,0.030970476525848768,0.3740379604175669,4.352565175552631,24.939358142906553,1.71,-0.68,1.03,-0.355,0.12000000000000005,0.0940796288580247,0.034444444444444444,14,0.7079059829059828,0.1306480221461487,0.184555612328396,1.2814285714285716,6.328125,14.368759928761328,5.585967684503343e-05,0.17075212584061683,0.40988639168262614,0.4034650459991948,0.0025873714920811334,0.0007764799888827126,N
-0.3142263888888889,0.1696890297091316,0.028794366803626546,0.35711705402819643,4.433457846494875,24.973409741300276,1.575,-0.63,0.945,-0.34,0.10999999999999999,0.0880297175925926,0.042777777777777776,13,0.788425925925926,0.019603625333092706,0.024864257615666612,1.4184615384615387,6.328125,14.71277420483776,3.692617137704622e-05,0.17840504777730898,0.3913643417737918,0.40889151456067807,0.0026637816060016673,0.0008245344635908837,N
-0.35605000000000003,0.1710982750416328,0.029274619722222225,0.3950268626590124,4.4528222134338185,24.887883589672203,1.6099999999999999,-0.69,0.92,-0.38,0.09999999999999998,0.08732552777777777,0.04555555555555556,13,0.7752314814814816,0.018718537846800026,0.024145740071118575,1.4115384615384616,6.328125,14.470973195114993,3.787622028579889e-05,0.1733173782293909,0.40128425111118377,0.4086672016728076,0.002603834398444012,0.0007840466926070038,N
-0.2858027777777778,0.18372626828777266,0.03375534165895062,0.33976251918721767,4.293829935180759,23.208325521427135,1.7349999999999999,-0.64,1.095,-0.31,0.10499999999999998,0.09274712808641974,0.04666666666666667,13,0.7844907407407408,0.0230588555573756,0.02939340690701168,1.4192307692307695,6.328125,13.892385886163792,3.992180844691827e-05,0.19736530903681015,0.40556064203247943,0.38043182083351074,0.0025411850514031674,0.0007431211784324625,N
-0.3413527777777777,0.17125663975142869,0.02932883665895062,0.38190385642927926,4.336557723680879,24.88573655892026,1.615,-0.65,0.965,-0.36,0.10999999999999999,0.09058267901234568,0.035277777777777776,14,0.7183760683760684,0.15251741007814482,0.21230858987677506,1.2646428571428572,1.40625,14.236793350952672,4.7234108187593895e-05,0.18170736129230855,0.4010109489359057,0.4008030251026457,0.0025007432620172266,0.0007615967204002222,N
-0.292875,0.18293361254078547,0.03346470659722222,0.3453121373804029,4.264358974140129,23.087837908907613,1.665,-0.63,1.035,-0.32,0.11499999999999999,0.09634861111111112,0.043055555555555555,16,0.6196296296296296,0.19127971316741918,0.3087000750460441,1.214375,6.328125,13.922678956123427,5.6412601071387055e-05,0.18614203648360722,0.41918079413411713,0.3779216052060342,0.002715212559044179,0.0008163493607559756,N
-0.32538194444444446,0.1813701324688679,0.03289512495177469,0.372516489195072,4.2689277922635025,23.410299256357263,1.7600000000000002,-0.67,1.09,-0.35,0.11500000000000005,0.0946517361111111,0.044444444444444446,15,0.6648809523809526,0.18152853573048655,0.27302411819804595,1.2793333333333332,4.921875,13.916541142196422,4.4314683128269565e-05,0.1882052279325132,0.41167243367829087,0.384806140908677,0.002666275354265073,0.0007997498610339077,N
-0.2903125,0.17002146387172218,0.028907298177083332,0.3364352030233063,4.269438238779791,23.49571236688301,1.56,-0.615,0.945,-0.31,0.10999999999999999,0.08928697916666667,0.05,13,0.7847222222222222,0.02501285677637055,0.03187479093625982,1.3907692307692305,4.921875,14.555535374662467,3.4955391112021716e-05,0.17444620252831805,0.4006814600830941,0.40758801151361923,0.002520047235343151,0.0007583657587548638,N
-0.3236319444444444,0.17510702070954978,0.030662468701774696,0.36796753140279465,4.178601779132006,22.748874589330562,1.635,-0.66,0.975,-0.345,0.11500000000000005,0.09190754629629633,0.04416666666666667,15,0.6636904761904763,0.1717430106018937,0.2587697379472479,1.2476666666666667,1.40625,14.014354845972758,3.739864614431391e-05,0.18821023665724979,0.41146053424537615,0.38427955647209266,0.0025730966935259792,0.000763931350750417,N
-0.26984583333333334,0.19130809897293655,0.03659878873263888,0.33078023293419456,4.59495869217618,25.649968515157855,1.8900000000000001,-0.58,1.31,-0.3,0.10999999999999999,0.09482459722222222,0.0475,13,0.7597222222222221,0.021591155215483368,0.028419802111787986,1.4949999999999999,5.625,13.249400435541641,7.229983606300933e-05,0.19710199666986333,0.4375081879836909,0.3513794666725015,0.0028186093359266464,0.000808212896053363,N
-0.28200416666666667,0.1955133662221787,0.038225476371527775,0.3431498599575539,4.214688289360916,22.27755937742435,1.735,-0.615,1.12,-0.31,0.125,0.10294551620370371,0.034722222222222224,17,0.5920138888888888,0.16956642637989078,0.2864230545302554,1.2708823529411766,1.40625,13.08065022915216,4.748770944937675e-05,0.22812202742449564,0.40010067979201613,0.3569434009917579,0.003203313420394554,0.0009202751528627015,N
-0.2773597222222222,0.19039117565315233,0.036248799766589505,0.33641821484244544,4.539046751701609,25.408041149972274,1.77,-0.59,1.18,-0.3,0.12,0.09600275771604938,0.050555555555555555,17,0.5755208333333334,0.1903391495460743,0.33072503812530557,1.2138235294117645,1.40625,13.698972646098705,6.31972622146403e-05,0.20080797138095557,0.41576461928922415,0.3657738983660617,0.0030339191442067246,0.0009069691495275154,N
-0.3573236111111111,0.18688602289531053,0.03492638555362654,0.40324502304568016,4.455403688429937,24.522442765613864,1.7999999999999998,-0.66,1.14,-0.38,0.12,0.0949480887345679,0.050555555555555555,14,0.7615384615384616,0.0972243354705992,0.12766831930482722,1.377857142857143,1.40625,13.185905900942222,7.570944464425439e-05,0.20653226625900045,0.42467393106357104,0.354687065686313,0.002725493192553487,0.0007897304057809894,N
-0.3198347222222222,0.17954040605244936,0.0322347574054784,0.3667819610401314,4.656869986420945,26.745686014068806,1.67,-0.615,1.055,-0.34,0.11000000000000004,0.08997544521604939,0.04138888888888889,13,0.7331018518518518,0.14360716348420108,0.19588978410222566,1.3919230769230768,6.328125,13.623020865791315,5.256023445164418e-05,0.19423513912675233,0.4255454992229077,0.3641160440346047,0.0025859613781606,0.0007712826570316844,N
-0.33433611111111106,0.19186411084233806,0.03681183702932099,0.3854769412328346,4.398308899080761,23.651865319248387,1.665,-0.645,1.02,-0.36,0.12,0.09711991358024694,0.04638888888888889,13,0.7562500000000001,0.038139691394540445,0.050432649777904716,1.5084615384615385,5.625,13.331414698298875,7.506827532275925e-05,0.19323726048059015,0.4436071210276367,0.3476063215455279,0.002800395943317588,0.0008177320733740967,N
